rooms,age,bath,neighborhood,aparment_floor,view,bedrooms,expenses,floor,nbr_floors,covered area,total_area,type,address,price
4.0,,2.0,Balvanera - Capital Federal,,Frente,3.0,5500.0,,,85.0,90.0,Departamento,Pasteur 500,25000
4.0,40 años,2.0,Palermo - Capital Federal,,Frente,3.0,14000.0,,27.0,143.0,143.0,,Coronel Diaz Y Cerviño,60000
4.0,,5.0,Núñez - Capital Federal,,Frente,3.0,,,40.0,280.0,290.0,Piso,"Del Libertador, Avda. 7000",9000
4.0,17 años,2.0,Puerto Madero - Capital Federal,,Frente,3.0,15000.0,,8.0,118.0,128.0,Departamento,Olga Cossettini Al 1300,70000
3.0,15 años,2.0,Recoleta - Capital Federal,,Frente,2.0,11000.0,,1.0,100.0,100.0,,Libertad Al 1600 Y Posadas,40000
4.0,50 años,3.0,Belgrano - Capital Federal,,Frente,3.0,16000.0,,,185.0,,,La Pampa Al 1600,55000
4.0,40 años,1.0,Villa Del Parque - Capital Federal,,Frente,3.0,4500.0,,,77.0,95.0,,Nazarre Al 3000,30000
2.0,0 años,1.0,Villa Devoto - Capital Federal,8.0,Contrafrente,1.0,1000.0,,3.0,36.0,42.0,Departamento,Vallejos Al 4400,18000
4.0,15 años,4.0,Puerto Madero - Capital Federal,,Frente,3.0,40000.0,,,385.0,385.0,,Julieta Lanteri Al 1200,6500
5.0,,3.0,Almagro - Capital Federal,,,3.0,,,,100.0,110.0,,Ramos Mejia 1000,24000
5.0,,3.0,Caballito - Capital Federal,,,3.0,,,,100.0,110.0,,Ramos Mejia 1000,24000
3.0,19 años,2.0,Las Cañitas - Capital Federal,,Frente,2.0,7000.0,,2.0,105.0,146.0,,Duplex  Con Cohera. Increible Balcon Terraza,1500
4.0,,2.0,Palermo - Capital Federal,,,3.0,,,,126.0,126.0,Departamento,Julian Alvarez 2300,2000
3.0,35 años,1.0,Núñez - Capital Federal,,Contrafrente,2.0,6300.0,,,68.0,74.0,,3 De Febrero Al 2800,20000
3.0,50 años,1.0,Almagro - Capital Federal,2.0,Frente,2.0,2500.0,,6.0,55.0,58.0,Departamento,Mario Bravo Al 100,16000
3.0,35 años,1.0,Almagro - Capital Federal,,Interno,2.0,3140.0,,,64.0,64.0,,"Av. Cordoba Al 3300, Caba",17000
,30 años,1.0,Villa Urquiza - Capital Federal,,Frente,2.0,,8.0,9.0,55.0,63.0,,Monroe 4021,19000
3.0,60 años,1.0,Barrio Norte - Capital Federal,2.0,Contrafrente,2.0,7000.0,,,106.0,119.0,Departamento,Santa Fe   Al 1900,27000
5.0,,3.0,Flores - Capital Federal,,,3.0,,,,100.0,110.0,,Ramos Mejia 1000,24000
3.0,,2.0,Las Cañitas - Capital Federal,,Contrafrente,2.0,10451.0,,,72.0,76.0,Departamento,Luis Maria Campos 1000,32000
3.0,,1.0,Colegiales - Capital Federal,,,2.0,,,,63.0,83.0,,Palpa 3600,800
3.0,8 años,2.0,Puerto Madero - Capital Federal,,Frente,2.0,20000.0,,,165.0,168.0,,Azucena Villaflor 500,2800
4.0,30 años,2.0,Almagro - Capital Federal,,Frente,3.0,,,,96.0,103.0,Departamento,Medrano 0,23000
2.0,0 años,1.0,Villa Devoto - Capital Federal,8.0,Frente,1.0,1000.0,,3.0,36.0,42.0,Departamento,Vallejos Al 4400,18000
4.0,13 años,2.0,Las Cañitas - Capital Federal,,Frente,3.0,22000.0,,1.0,,150.0,,Migueletes Al 1000,2200
3.0,,1.0,Balvanera - Capital Federal,,,2.0,,,,48.0,48.0,Departamento,Junin 200,19000
3.0,11 años,2.0,Palermo - Capital Federal,,Frente,2.0,,,,70.0,90.0,Departamento,Santa Maria De Oro Fray Justo Al 2800,2500
3.0,54 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,25700.0,,8.0,118.0,118.0,,Alvear 1800 E/callao Y Ayacucho,45000
3.0,35 años,1.0,Recoleta - Capital Federal,1.0,Frente,2.0,22000.0,,14.0,110.0,110.0,Departamento,Posadas Al 1300,40000
3.0,0 años,2.0,Belgrano - Capital Federal,,Frente,2.0,7300.0,,,73.0,84.0,,Mirabilia Belgrano - Arcos Al 2646 - Piso 2302- Belgrano,2000
3.0,10 años,3.0,Puerto Madero - Capital Federal,,Frente,2.0,17000.0,,,140.0,149.0,Departamento,Juana Manso 100,2500
4.0,25 años,3.0,Palermo Hollywood - Capital Federal,,,3.0,15000.0,,,133.0,236.0,Departamento,Humboldt Al 2400,1500
,3 años,2.0,Puerto Madero - Capital Federal,,,1.0,,,1.0,,,,Aimé Painé Al 1100,5500
3.0,10 años,2.0,Puerto Madero - Capital Federal,8.0,Frente,2.0,13000.0,10.0,20.0,85.0,85.0,Departamento,Juana Manso 740,1950
5.0,25 años,3.0,Belgrano - Capital Federal,,,3.0,19000.0,,,250.0,265.0,Departamento,Avenida Lacroze Al 2200,3500
4.0,40 años,3.0,Recoleta - Capital Federal,1.0,Frente,3.0,11000.0,,,114.0,130.0,Departamento,Ayacucho Al 2000,30000
4.0,45 años,1.0,Barrio Norte - Capital Federal,,Frente,3.0,5000.0,,,90.0,90.0,,Paraguay Al 2000,25000
3.0,8 años,,Puerto Madero - Capital Federal,1.0,Frente,2.0,15000.0,,,101.0,107.0,Departamento,Manso Juana Al 600,2200
3.0,8 años,3.0,Palermo Hollywood - Capital Federal,,,2.0,,,,79.0,,,Humboldt Al 2000,2200
3.0,0 años,4.0,Recoleta - Capital Federal,,Frente,3.0,17570.0,,,168.0,168.0,Departamento,Talcahuano  Al 1200,3000
4.0,35 años,3.0,Belgrano Barrancas - Capital Federal,,Frente,3.0,14000.0,,1.0,,200.0,,3 De Febrero Al 1900,2500
3.0,0 años,2.0,Belgrano C - Capital Federal,,Frente,2.0,7300.0,,,73.0,84.0,,Mirabilia Belgrano - Arcos Al 2646 - Piso 2302- Belgrano,2000
3.0,0 años,2.0,Palermo Hollywood - Capital Federal,,,2.0,3940.0,,,67.0,75.0,Departamento,Bonpland 1600 Al 100,25000
3.0,0 años,1.0,Palermo - Capital Federal,,,3.0,,,,,,,Guemes Al 300,20000
3.0,45 años,3.0,Barrio Norte - Capital Federal,,Contrafrente,2.0,6800.0,5.0,,110.0,110.0,Departamento,Av. Santa Fé 1600,25000
4.0,6 años,2.0,Palermo - Capital Federal,,Frente,3.0,19000.0,,1.0,,110.0,,Santos Dumont Al 2300,50000
3.0,,2.0,Recoleta - Capital Federal,,,2.0,7200.0,,,80.0,80.0,,Larrea 1300,30000
3.0,0 años,1.0,Monte Castro - Capital Federal,,,2.0,3700.0,,11.0,65.0,70.0,Departamento,Elpidio González Al 4300,16000
3.0,0 años,1.0,Barrio Norte - Capital Federal,3.0,Interno,2.0,6780.0,,11.0,73.0,73.0,Departamento,Montevideo Al 1500,20000
3.0,40 años,1.0,Villa Crespo - Capital Federal,4.0,Contrafrente,2.0,,,14.0,60.0,63.0,Departamento,Darwin Al 300,17000
3.0,60 años,1.0,Caballito - Capital Federal,3.0,Frente,2.0,,3.0,1.0,55.0,55.0,Departamento,Av B Rivadavia  5900 3°,15000
4.0,70 años,1.0,Recoleta - Capital Federal,,Contrafrente,3.0,9910.0,,1.0,130.0,130.0,,Libertad Al 1500 E/ Alvear Y Posadas,50000
4.0,30 años,3.0,Barrio Norte - Capital Federal,,Frente,4.0,12000.0,,,110.0,120.0,Departamento,Laprida 1300,22000
4.0,0 años,1.0,Monserrat - Capital Federal,,Contrafrente,3.0,4000.0,,,75.0,80.0,Departamento,Moreno Al 800,25000
4.0,,1.0,Balvanera - Capital Federal,,Frente,3.0,9000.0,,,100.0,100.0,Departamento,Boulogne Sur Mer 800,20000
5.0,79 años,1.0,Recoleta - Capital Federal,,,3.0,,,,89.0,89.0,Departamento,Av. Santa Fe Al 1300,25000
4.0,41 años,1.0,Almagro - Capital Federal,8.0,Interno,3.0,,,1.0,80.0,110.0,Departamento,Av. Diaz Velez  4000,30000
3.0,45 años,3.0,Recoleta - Capital Federal,,Contrafrente,2.0,6800.0,5.0,,110.0,110.0,Departamento,Av. Santa Fé 1600,25000
3.0,5 años,2.0,Villa Urquiza - Capital Federal,,,2.0,,,,,90.0,,Tronador Al 1000,47500
4.0,35 años,2.0,Belgrano - Capital Federal,2.0,Contrafrente,3.0,7100.0,7.0,,85.0,97.0,Departamento,Avenida De Los Incas 3700,25000
3.0,40 años,1.0,Palermo - Capital Federal,,Contrafrente,,2414.0,,8.0,,67.0,,"Campos, Luis Maria Entre Chenaut, Indalecio, Gral. Y Arevalo",18500
4.0,0 años,2.0,Palermo Soho - Capital Federal,,Frente,3.0,13000.0,,,100.0,100.0,,Guatemala Al 4500,55000
2.0,15 años,1.0,Recoleta - Capital Federal,,,1.0,,,,75.0,85.0,,Junin Al 1600,59500
3.0,40 años,2.0,Barrio Norte - Capital Federal,,Frente,2.0,18000.0,,1.0,168.0,189.0,,Av. Figueroa Alcorta Al 3400,2500
3.0,0 años,2.0,Recoleta - Capital Federal,,,2.0,12200.0,,,110.0,110.0,Departamento,Montevideo  Al 1400,39000
3.0,45 años,1.0,Belgrano - Capital Federal,,Lateral,1.0,8267.0,,25.0,51.0,55.0,Departamento,11 De Septiembre Al 1700,20000
3.0,2 años,1.0,Barrio Norte - Capital Federal,,Contrafrente,2.0,4000.0,,1.0,56.0,63.0,,Viamonte Al 2400,25000
4.0,2 años,2.0,Belgrano - Capital Federal,,Lateral,3.0,22000.0,,,145.0,167.0,,Ramsay Al 2000,4000
3.0,35 años,1.0,Almagro - Capital Federal,4.0,Frente,2.0,5400.0,2.0,10.0,62.0,65.0,Departamento,Av Rivadavia  3540,18000
3.0,80 años,1.0,Recoleta - Capital Federal,,Frente,2.0,20000.0,,,159.0,159.0,Departamento,Aguero Al 2400,3000
3.0,0 años,2.0,Las Cañitas - Capital Federal,,,2.0,,,,100.0,127.0,,Migueletes Al 800,2399
3.0,0 años,2.0,Puerto Madero - Capital Federal,,,2.0,18000.0,,,152.0,164.0,,"Juana Manso Al 1000, Puerto Madero",2680
4.0,40 años,3.0,Palermo - Capital Federal,,Frente,3.0,1.0,,1.0,120.0,134.0,,Av. Las Heras 3100 Piso 1º,49000
4.0,50 años,2.0,Belgrano - Capital Federal,2.0,Contrafrente,3.0,9500.0,7.0,5.0,75.0,85.0,Semi piso,Cuba 2200,23000
3.0,0 años,2.0,Puerto Madero - Capital Federal,,,2.0,18000.0,,,152.0,164.0,,"Juana Manso Al 1000, Puerto Madero",2400
3.0,40 años,1.0,Recoleta - Capital Federal,2.0,Frente,1.0,16000.0,,10.0,69.0,74.0,Departamento,Quintana Al 200,1500
3.0,,1.0,Palermo - Capital Federal,,,2.0,8000.0,,,1.0,1.0,Departamento,Avda. Santa Fe 4300,20000
3.0,18 años,1.0,Recoleta - Capital Federal,,Frente,2.0,4500.0,,,75.0,80.0,Departamento,Austria Al 2100,40000
4.0,57 años,2.0,Barrio Norte - Capital Federal,,Frente,3.0,,,13.0,111.0,111.0,,Rodriguez Peña 2000 E/posadas Y Del Libertador,1600
2.0,,1.0,Colegiales - Capital Federal,3.0,Frente,1.0,,4.0,7.0,40.0,464.0,Departamento,Avenida De Los Incas 4098,17000
3.0,40 años,1.0,Capital Federal,,Frente,2.0,4700.0,,,60.0,63.0,,Suipacha Al 200,17500
4.0,,2.0,Palermo - Capital Federal,,,2.0,5300.0,2.0,,1.0,79.0,Departamento,Berutti 3200,23000
3.0,0 años,3.0,Palermo Chico - Capital Federal,,Lateral,2.0,,,,110.0,118.0,Departamento,Ruggieri  Al 3000,2500
3.0,,3.0,Puerto Madero - Capital Federal,,,2.0,15000.0,,,108.0,115.0,Departamento,Juana Manso 600,2000
3.0,50 años,,Palermo - Capital Federal,,,2.0,3000.0,,,49.0,49.0,Departamento,Armenia 2100,19500
3.0,0 años,1.0,Villa Crespo - Capital Federal,4.0,Contrafrente,2.0,3500.0,,8.0,65.0,70.0,Departamento,Olaya Al 1100,14500
8.0,34 años,4.0,Recoleta - Capital Federal,1.0,Frente,3.0,13000.0,6.0,,152.0,160.0,Piso,Ayacucho 2100 15,42000
1.0,0 años,1.0,Villa Devoto - Capital Federal,8.0,Contrafrente,,800.0,,3.0,33.0,36.0,Departamento,Vallejos Al 4400,13000
3.0,5 años,2.0,Caballito - Capital Federal,,Lateral,2.0,,,2.0,67.0,89.0,,Rojas Entre Vallese Felipe Y Arengreen,36000
4.0,0 años,2.0,Palermo Chico - Capital Federal,,Frente,3.0,14000.0,,1.0,170.0,170.0,,Castex Al 3300,2900
4.0,38 años,3.0,Barrio Norte - Capital Federal,,Frente,4.0,13000.0,,,,,,Laprida Y Av.santa Fe,22000
3.0,,1.0,Villa Urquiza - Capital Federal,4.0,Contrafrente,2.0,4400.0,4.0,10.0,70.0,85.0,Departamento,Los Incas  4200,18000
2.0,8 años,1.0,Caballito - Capital Federal,3.0,Contrafrente,1.0,4800.0,3.0,8.0,45.0,50.0,Departamento,Garcia Lorca 400,13000
4.0,,2.0,Caballito - Capital Federal,,,3.0,,,,65.0,70.0,,Hidalgo 61,22000
3.0,18 años,1.0,Belgrano - Capital Federal,,Frente,2.0,11300.0,,,61.0,69.0,,Cramer Al 1700,25000
4.0,54 años,2.0,Recoleta - Capital Federal,,Frente,3.0,11300.0,,10.0,134.0,137.0,Piso,Av Santa Fe 2500,28000
3.0,15 años,2.0,Recoleta - Capital Federal,2.0,Frente,2.0,11000.0,,27.0,70.0,76.0,Departamento,Libertad  Al 1600,40000
3.0,45 años,1.0,Flores - Capital Federal,5.0,Contrafrente,2.0,3000.0,7.0,7.0,45.0,45.0,Departamento,Boyaca 1138,98000
3.0,,1.0,Colegiales - Capital Federal,,,2.0,,,,70.0,90.0,,Julian Alvarez 300,20000
4.0,12 años,3.0,Palermo - Capital Federal,2.0,,3.0,16000.0,1.0,13.0,100.0,139.0,Semi piso,Honduras 3750,39000
3.0,,1.0,Recoleta - Capital Federal,,,2.0,,,,68.0,70.0,,Billinghurst 1300,20000
3.0,45 años,3.0,Palermo - Capital Federal,2.0,Frente,2.0,,11.0,14.0,100.0,100.0,Semi piso,Luis Maria Campos 1500,28000
2.0,50 años,1.0,Caballito - Capital Federal,2.0,Frente,1.0,300.0,2.0,3.0,45.0,45.0,Departamento,Morse 4373,12000
4.0,32 años,3.0,Palermo - Capital Federal,1.0,Frente,3.0,8000.0,2.0,,122.0,176.0,Departamento,Las Heras 3600,49000
3.0,0 años,2.0,Belgrano - Capital Federal,,Frente,2.0,6500.0,,,92.0,98.0,Departamento,Federico Lacroze Al 1900,24500
3.0,55 años,1.0,Recoleta - Capital Federal,2.0,Contrafrente,2.0,5985.0,,7.0,72.0,72.0,Departamento,Juncal Al 1400,22000
3.0,40 años,1.0,Recoleta - Capital Federal,,Frente,2.0,13000.0,,1.0,82.0,100.0,,Manuel Quintana Al 500 Y Ortiz,40000
5.0,50 años,3.0,Flores - Capital Federal,2.0,Frente,4.0,4000.0,,,325.0,325.0,Semi piso,Rivadavia 7100,30000
3.0,45 años,3.0,Belgrano - Capital Federal,2.0,Frente,2.0,,11.0,14.0,100.0,100.0,Semi piso,Luis Maria Campos 1500,28000
3.0,45 años,1.0,Recoleta - Capital Federal,4.0,,2.0,9646.0,,11.0,86.0,86.0,Departamento,Libertad Al 1300,29000
4.0,2 años,2.0,Belgrano Chico - Capital Federal,,Frente,3.0,18000.0,,1.0,153.0,171.0,,Ramsay 2050,4000
3.0,5 años,2.0,Caballito - Capital Federal,,Lateral,2.0,,,2.0,67.0,89.0,,Rojas Entre Vallese Felipe Y Arengreen,36000
4.0,50 años,3.0,Recoleta - Capital Federal,1.0,,2.0,,6.0,10.0,80.0,80.0,Departamento,Alvear  1540,55000
3.0,10 años,2.0,Almagro - Capital Federal,4.0,Frente,2.0,5500.0,,9.0,65.0,73.0,Departamento,Corrientes Al 4400,22000
3.0,,2.0,Palermo - Capital Federal,,Contrafrente,2.0,10000.0,,,91.0,100.0,Departamento,Salguero 3000,80000
3.0,,3.0,Recoleta - Capital Federal,,,2.0,,,,89.0,89.0,,Liberrtad 1170,23000
4.0,5 años,3.0,Puerto Madero - Capital Federal,,,3.0,,,,170.0,170.0,,Julieta Lanteri 1300,4300
3.0,5 años,2.0,San Nicolás - Capital Federal,,Contrafrente,2.0,,,,66.0,66.0,Departamento,Parana Al 400,19000
4.0,6 años,3.0,Puerto Madero - Capital Federal,,Frente,3.0,25000.0,,,,330.0,,Marta Lynch Al 400,10000
3.0,5 años,2.0,Puerto Madero - Capital Federal,,Frente,2.0,22180.0,,,136.0,136.0,,Macacha Güemes Al 300,2600
3.0,40 años,3.0,Belgrano - Capital Federal,4.0,Frente,2.0,,11.0,14.0,90.0,100.0,Departamento,Luis Maria Campos 1500,25000
4.0,2 años,3.0,Palermo - Capital Federal,,Frente,3.0,32000.0,,,240.0,250.0,Departamento,Av. Coronel Diaz 2100,4500
3.0,8 años,3.0,Belgrano - Capital Federal,,,2.0,22000.0,,,190.0,225.0,,Sucre 3300  Entre Conde Y Superi,180000
4.0,32 años,3.0,Barrio Norte - Capital Federal,1.0,Frente,3.0,8000.0,2.0,,122.0,176.0,Departamento,Las Heras 3600,55000
4.0,10 años,2.0,Belgrano - Capital Federal,,Frente,3.0,23000.0,,1.0,145.0,171.0,,Ramsay Al 2000,4000
3.0,11 años,2.0,Puerto Madero - Capital Federal,,,2.0,,,,123.0,130.0,Departamento,Villaflor Azucena Al 500,3000
4.0,0 años,3.0,Las Cañitas - Capital Federal,,,3.0,19000.0,,,145.0,165.0,,Migueltes Al 800,3500
5.0,35 años,3.0,Palermo - Capital Federal,,,4.0,11400.0,,,221.0,230.0,Departamento,Serv. Inmob. Bustamante - Gorostiaga 1500 - 8547 - Las Cañitas Al 1500,110000
5.0,35 años,3.0,Las Cañitas - Capital Federal,,,4.0,11400.0,,,221.0,230.0,Departamento,Serv. Inmob. Bustamante - Gorostiaga 1500 - 8547 - Las Cañitas Al 1500,110000
3.0,9 años,2.0,Puerto Madero - Capital Federal,,Frente,2.0,,,,195.0,208.0,Departamento,Macacha Guemes 330,4900
3.0,13 años,2.0,Belgrano - Capital Federal,,,2.0,,,,85.0,85.0,Departamento,Dragones 2200,1800
4.0,,1.0,Monserrat - Capital Federal,,Frente,3.0,2900.0,,,78.0,78.0,Departamento,Tucumán 800,22000
4.0,40 años,,Palermo - Capital Federal,2.0,Frente,3.0,8415.0,,9.0,126.0,157.0,Departamento,Cervino Al 3200,1500
4.0,,1.0,Capital Federal,,Frente,3.0,,,,95.0,95.0,Departamento,Rodriguez Peña 100,24000
3.0,45 años,1.0,Retiro - Capital Federal,,Contrafrente,,,,21.0,52.0,58.0,,"Av,cordoba Al 400",21500
3.0,30 años,2.0,Recoleta - Capital Federal,,,2.0,,,1.0,100.0,75.0,,Rodriguez Peña Y Vicente López,2000
4.0,0 años,2.0,Belgrano - Capital Federal,,Frente,3.0,,,,200.0,200.0,Departamento,11 De Septiembre Al 1600,5000
4.0,40 años,2.0,Recoleta - Capital Federal,2.0,Frente,3.0,9800.0,,12.0,95.0,100.0,Departamento,Libertad Al 900,1800
4.0,10 años,4.0,Puerto Madero - Capital Federal,,Frente,3.0,30000.0,8.0,,233.0,233.0,Departamento,Azcuenaga Villaflor 669,4300
3.0,40 años,1.0,Barrio Norte - Capital Federal,,Frente,2.0,6000.0,,,67.0,103.0,,Arenales Al 900,1250
4.0,29 años,1.0,Flores - Capital Federal,,,3.0,3900.0,,,75.0,75.0,Departamento,Juan B. Alberdi Y Varela,21500
4.0,10 años,3.0,Puerto Madero - Capital Federal,,,3.0,22000.0,,1.0,233.0,233.0,,Azucena Villaflor Al 600,5000
4.0,,3.0,Belgrano - Capital Federal,,Frente,3.0,,,24.0,223.0,223.0,Departamento,Arcos 1400,5000
4.0,,1.0,Retiro - Capital Federal,,,3.0,,,,121.0,121.0,Departamento,800,1750
4.0,0 años,3.0,Puerto Madero - Capital Federal,,Frente,3.0,,,,124.0,124.0,Departamento,Juana Manso Al 1600,3900
4.0,40 años,2.0,Barrio Norte - Capital Federal,2.0,Frente,3.0,9800.0,,12.0,95.0,100.0,Departamento,Libertad Al 900,1800
4.0,10 años,3.0,Puerto Madero - Capital Federal,,,3.0,,,1.0,233.0,233.0,,Azucena Villaflor Al 600,6000
3.0,,3.0,Puerto Madero - Capital Federal,,Frente,2.0,,,,133.0,153.0,Departamento,Manso Juana 100,3500
3.0,,2.0,Puerto Madero - Capital Federal,,,2.0,,,,148.0,148.0,,Julieta Lanteri 1300,4200
3.0,,3.0,Puerto Madero - Capital Federal,,Frente,2.0,,,,240.0,260.0,Departamento,Manso Juana 100,4800
5.0,0 años,3.0,Recoleta - Capital Federal,,Frente,2.0,8650.0,,,130.0,130.0,Departamento,Ayacucho  Al 1900,2700
4.0,8 años,4.0,Palermo - Capital Federal,2.0,Frente,3.0,,,15.0,155.0,162.0,Departamento,Sinclair Al 3000,3000
3.0,10 años,3.0,Palermo Chico - Capital Federal,,,2.0,,,,110.0,115.0,Semi piso,Ruggieri 3000,2500
2.0,4 años,1.0,Villa Pueyrredón - Capital Federal,4.0,Frente,1.0,3800.0,3.0,6.0,45.0,47.0,Departamento,Helguera 4500,14000
3.0,0 años,1.0,Mataderos - Capital Federal,,,2.0,2300.0,,,,,,Av. Escalada Al 1000,12500
3.0,35 años,1.0,Núñez - Capital Federal,2.0,Frente,2.0,,6.0,7.0,65.0,70.0,Departamento,Amenabar 3200,195000
3.0,65 años,2.0,Colegiales - Capital Federal,,Frente,2.0,6500.0,,5.0,74.0,80.0,Departamento,Federico Lacroze 2450,17000
4.0,40 años,2.0,Palermo - Capital Federal,,Frente,3.0,13000.0,,1.0,168.0,178.0,,República De La India Entre Seguí Y Libertador,2500
3.0,9 años,2.0,Barrio Norte - Capital Federal,,Frente,2.0,5000.0,,,65.0,75.0,,Charcas Al 3000,24000
5.0,,3.0,Villa Crespo - Capital Federal,,,4.0,,,,100.0,110.0,,Ramos Mejia 1000,24000
3.0,,2.0,Barrio Norte - Capital Federal,,Contrafrente,2.0,7000.0,,,70.0,75.0,Departamento,Av. Cordoba 2700,20000
3.0,30 años,1.0,Las Cañitas - Capital Federal,,Frente,2.0,2500.0,,8.0,62.0,70.0,,Teodoro Garcia Al 1700,17900
3.0,60 años,1.0,Balvanera - Capital Federal,17.0,Frente,2.0,3200.0,12.0,15.0,40.0,46.0,Departamento,Alberti 100,13000
4.0,40 años,1.0,Las Cañitas - Capital Federal,,Contrafrente,3.0,8500.0,,1.0,130.0,138.0,,Maure Al 1600,30000
3.0,80 años,2.0,Recoleta - Capital Federal,1.0,Frente,2.0,9000.0,,,110.0,110.0,Piso,Agote 2300,28000
4.0,,2.0,Palermo - Capital Federal,,,3.0,,,,105.0,110.0,,Sanchez De Bustamante 1800,25000
3.0,65 años,1.0,Balvanera - Capital Federal,3.0,Interno,2.0,,11.0,12.0,46.0,46.0,,Avenida Jujuy 500,12500
3.0,0 años,2.0,Parque Chacabuco - Capital Federal,3.0,,2.0,,1.0,3.0,100.0,106.0,,Doblas 1300,25000
4.0,,1.0,Belgrano - Capital Federal,,Frente,3.0,7200.0,,9.0,90.0,95.0,Departamento,"Arredondo, Virrey 2300",25000
4.0,32 años,2.0,Recoleta - Capital Federal,,Frente,3.0,28000.0,,1.0,229.0,229.0,,Posadas Entre Callao Y Ayacucho,100000
3.0,35 años,1.0,Belgrano - Capital Federal,,Lateral,2.0,6000.0,,,59.0,62.0,,11 De Septiembre Al 1700,21000
3.0,3 años,2.0,Villa Del Parque - Capital Federal,,Frente,2.0,10840.0,6.0,9.0,80.0,80.0,Departamento,Av.san Martin  4630,26000
3.0,45 años,1.0,Núñez - Capital Federal,,Lateral,2.0,2700.0,,,57.0,57.0,,Grecia Al 2900,16300
4.0,,2.0,Palermo - Capital Federal,,Frente,3.0,14000.0,,,100.0,115.0,Departamento,Av. Coronel Diaz 2500,23000
4.0,10 años,4.0,Núñez - Capital Federal,,Frente,3.0,30000.0,,,198.0,213.0,,Libertador 7050,5000
6.0,28 años,4.0,Palermo - Capital Federal,,Frente,3.0,32000.0,,,230.0,245.0,Departamento,Austria Al 2600,5000
3.0,9 años,3.0,Puerto Madero - Capital Federal,,,2.0,14000.0,,,128.0,145.0,Departamento,Manso Juana Al 100,2700
2.0,4 años,1.0,Villa Pueyrredón - Capital Federal,4.0,Frente,1.0,3800.0,3.0,6.0,45.0,47.0,Departamento,Helguera 4500,14000
3.0,,3.0,Recoleta - Capital Federal,,,2.0,,,,89.0,89.0,,Liberrtad 1170,23000
3.0,,3.0,Puerto Madero - Capital Federal,,Frente,2.0,,,,155.0,160.0,Departamento,Azucena Villaflor 500,2800
3.0,40 años,2.0,Belgrano - Capital Federal,,Contrafrente,2.0,8500.0,,1.0,88.0,100.0,,Sucre Al 2500,29000
3.0,0 años,2.0,Recoleta - Capital Federal,,Contrafrente,2.0,14000.0,,,135.0,155.0,Departamento,Alvear Al 1500,1700
1.0,0 años,1.0,Palermo - Capital Federal,,Lateral,1.0,4500.0,,3.0,35.0,42.0,,Malabia Al 1900,19000
3.0,50 años,2.0,Recoleta - Capital Federal,,Contrafrente,2.0,7000.0,,1.0,82.0,,,Azcuenaga Al 1500,20000
3.0,40 años,1.0,Belgrano - Capital Federal,,Frente,,,,15.0,,,,Ciudad De La Paz Al 1500,30000
3.0,45 años,1.0,Palermo - Capital Federal,4.0,Frente,2.0,,2.0,9.0,58.0,62.0,Departamento,Cordoba 5291,150000
3.0,0 años,1.0,Recoleta - Capital Federal,,,2.0,,,,120.0,120.0,Departamento,Alvear Al 1800,1500
3.0,45 años,1.0,Recoleta - Capital Federal,,Contrafrente,2.0,9700.0,,,77.0,82.0,,Uruguay Al 1200,1000
6.0,,5.0,Barrio Norte - Capital Federal,,,3.0,,,,230.0,240.0,,Libertador  300,3000
3.0,15 años,2.0,San Telmo - Capital Federal,3.0,,2.0,,1.0,8.0,65.0,65.0,,Humberto Primo 900,19000
5.0,12 años,3.0,Puerto Madero - Capital Federal,,Frente,4.0,42000.0,,,369.0,369.0,,Azucena Villaflor Al 600,7500
3.0,0 años,2.0,Núñez - Capital Federal,,,2.0,,,,70.0,70.0,Departamento,Av. Del Libertador Al 8000,1500
3.0,41 años,3.0,Palermo Nuevo - Capital Federal,,Frente,2.0,10629.0,,,117.0,117.0,Piso,"Kennedy,  John Fitzgerald 2900",48000
3.0,,2.0,Puerto Madero - Capital Federal,,,2.0,,,,122.0,122.0,,Juana Manso 700,130000
3.0,35 años,2.0,Palermo - Capital Federal,,Frente,2.0,3000.0,,,70.0,70.0,,Ruggieri Silvio L.  Al 2700,22000
3.0,45 años,2.0,Recoleta - Capital Federal,3.0,Contrafrente,2.0,9645.0,,11.0,77.0,80.0,Departamento,Libertad  Al 1100,42000
3.0,0 años,2.0,Recoleta - Capital Federal,,Contrafrente,2.0,,,,90.0,95.0,Departamento,Libertad  Al 1300,1950
3.0,2 años,2.0,Puerto Madero - Capital Federal,,Frente,2.0,30000.0,,1.0,190.0,190.0,,Marta Linch Al 400,4000
3.0,45 años,1.0,Palermo - Capital Federal,,Contrafrente,2.0,11000.0,,,80.0,80.0,Departamento,Billinghurst Al 2500,32000
4.0,0 años,5.0,Puerto Madero - Capital Federal,,,3.0,2100.0,,,230.0,230.0,Departamento,Azucena Villaflor Al 600,5200
2.0,,1.0,Villa Crespo - Capital Federal,4.0,,1.0,,,3.0,32.0,32.0,,Serrano 700,9000
3.0,20 años,1.0,Palermo - Capital Federal,,Frente,2.0,6652.0,,1.0,83.0,83.0,,Sinclair Entre Demaría       Y Seguí,26000
3.0,0 años,2.0,Recoleta - Capital Federal,2.0,Contrafrente,2.0,11100.0,,,90.0,100.0,Departamento,Libertad Al 1100,20000
